,product_id,name,product_sub_category_id,id
8583,84324, Лиерак Деридиум Крем от морщин д/сухой кожи мл уп N,495,1161690 281 116
8584,136798, Черника [плоды коробка г] N,-1,1252253 1004 -1
8585,100767," Бисопролол таб.п.п.о.,мг № блистер",738,2124297 1191 170
8586,117952, Орсотен Слим мг капс. №,686,2293648 52 160
8587,23361, Ихтиол свечи .г N,445,997666 1043 103
8588,130419," Альфа Д-Тева капс ,мкг N",644,1050633 366 148
8589,103031," Зубная паста ""Пародонтакс Бережное отбеливание""  мл.",534,2700585 344 121
8590,350154, Метформин-Канон таб.п.п.о.мг №,462,1063479 303 108
8591,33205," Зубная паста ""Лакалют Бэйсик"" туба мл N",529,671021 144 121
8592,136018, Левитра таб.дисперг.в полости рта мг №,683,1151673 277 159
8593,88335, Сорбит пищевой пор пак г N,564,284838 267 128
8594,162742, Ля Рош Позе Цикапласт Гель для лица с витамином В мл,500,322204 349 116
8595,125959, Абрикосовое масло мл фл N,409,154751 834 95
8596,101880, Ультоп капс  мг № блистер,595,568793 101 135
8597,128095, Анальгин р-р % амп мл №,397,2298456 305 90
8598,61396, Виши Нормадерм Триактив Глубокое Очищение гель-скраб-маска в мл,505,781485 602 116
8599,156283, Никотиновая кислота р-р д/и % амп мл N,427,714317 273 101
8600,95775, Янувия таб. мг № ,462,1041556 603 108
8601,144787, Кандид р-р д/наруж. применения % фл  мл.,622,42045 59 142
8602,222781, Те Густо Пастилки яблок г,571,2704841 1933 128
8603,126706, Расторопша БАД г уп N,597,2207362 1003 135
8604,128702, Серлифт таб.п.п.о.мг №,637,477802 318 146
8605,125881, Тобразон гл. капли фл. мл,575,2565339 948 129
8606,28546, Метокард тб  мг. №,738,422451 265 170
8607,122654, АД Норма капс. мг №,739,700272 332 170
8608,357184, Виши Деркос Нутриентс Детокс Шампунь мл,476,669109 279 112
8609,152881," Линза контактная Acuvue -Day TruEye BC=, -, №",814,503548 346 183
8610,71959," Линза контактная Air Optix Aqua ВС=, -, №",810,39273 264 183
8611,148610, Тербинафин крем д/наружн.прим.% туба г,622,271250 99 142
8612,93143, Прокладки Котекс ежедневные нормал №,556,48271 326 126
8613,122489, Кальций-Д Никомед табл. жев. с апельсин. фл. №,644,926296 864 148
8614,81393, Флавамед Макс таб.шип.мг №,700,2399095 53 162
8615,68254, Гексорал табс экстра таб д/расс.Лимон №,699,1136109 312 162
8616,165065, Метформин МВ таб.пролонг.высвоб.мг №,462,2194175 1182 108
8617,28499, Линекс пор. лиоф. капс. №,600,1069026 144 135
8618,164243,nan,679,2599433 315 157
8619,118527," Редуксин Мет набор таб.мг+капс.+,мг №+",686,392877 330 160
8620,104538, Новосвит крем-филлер для кожи вокруг глаз гиалуроновый мл,501,947433 1057 116
8621,155262, Ля Рош-Позе Эфаклар Маска для лица д/жирной проблемной кожи мл,505,579405 266 116
8622,42386, Депо-Провера сусп. д/ин.  мг/мл. фл.  мл.,459,898067 934 108
8623,357418, Тиаприд таб мг №,637,1226719 403 146
8624,73080," Очки корригирующие Ralph RA металлические +,",-1,1157488 364 -1
8625,157631,nan,524,913223 690 120
8626,141420," Кутивейт крем , % туба  гр.",617,2212588 348 140
8627,136164, Пироксикам-Верте гель % туба г,647,2049349 1720 148
8628,130722, Фамотидин-Акос табл. п.п.о. мг N,595,952321 944 135
8629,130684, Салициловая кислота р-р спирт % фл мл N,404,894445 934 93
8630,108488, Гексорал табс Классик таб д/расс.Лимон №,699,2062966 1034 162
8631,135232, Би Вэлл Тонометр WM-S механический со встроенным стетоскопом,747,1227289 457 173
8632,233519,nan,520,2733693 1935 119
8633,140445, РиоФлора Иммунно капсулы №,441,1156835 1032 101
8634,117390," Сады Придонья Сок Зеленое яблоко,л",792,2047136 1935 179
8635,162934, Мельдоний-СОЛОфарм р-р д/ин.мг/мл амп.мл №,636,2208377 690 146
8636,81252, Софоры японской плоды  гр.,617,2222325 249 140
8637,37089, Клопиксол Депо масл. р-р д/ин. амп.  мл.  мг/мл №,637,2211006 249 146
8638,102335, Бельведер Бальзам для губ жид. увлажн. с экст. алоэ  мл. арт.A/FNAV,481,2741710 243 113
8639,69611,nan,800,2739965 2000 181
8640,128560," Энтеросан капс ,г N",601,2368562 280 135
8641,222733, Майне Либе таблетки для посудомоечных машин  в ,900,2709420 2035 199
8642,164872, Сановаск таб.п.п.о.кишечнораств.мг №,738,2476778 363 170
8643,35224, Фурагин таб.мг №,628,2623807 939 144
8644,35570, Прокладки Натурелла ультра Night Дуо №,555,2737380 934 126
8645,74932,nan,877,2463993 366 177
8646,71265, Окумед капли глазн .% фл оран стек мл N,575,2736377 845 129
8647,96445," Аспикор таб. п/о ,г № ",738,2739104 656 170
8648,94369, Спринцовка мед пластизольн с тверд наконечником Б- мл №,731,2736819 301 169
8649,21246, Торендо табл. п.п.о. мг №,637,2589564 329 146
8650,154649, Лиерак Гидраженист Маска SOS д/лица кислородная увлажняющая мл туба,500,2404252 282 116
8651,93314, Чай из шиповника фильтр-пакеты г N,-1,2551653 1997 -1
8652,75265," Комфодерм мазь д/наруж.прим.,% туба г",467,2358152 1193 110
8653,136542, Нэйчес Баунти Эстер-С таб.мг №,429,2711093 2138 101
8654,118101, Парнавел табл. мг №,738,2736433 858 170
8655,89611," Л-Оптик Ромфарм капли глазн ,% фл-кап мл",575,2233738 994 129
8656,108959, Диротон таб.мг №,738,2386128 1997 170
8657,316520, Лулулун маска длительного и глубокого увлажнения г №,505,2739011 2139 116
8658,156172, Аттенто таб.п.п.о.мг+мг №,738,2741511 309 170
8659,358827, Юперио таб.п.п.о.мг №,738,2738986 312 170
8660,101242, Викс Актив СимптоМакс Плюс пор.д/р-ра д/приема внутрь Лимон №,703,2740634 1161 162
8661,26647," Пакет ""Майка"" х/см",906,2738180 1034 205
8662,23290, КЛОРАН Дезодорант шариковый сверхмягкий Белый Алтей  мл,466,2588276 101 109
8663,60438, Рационика Лайт батончик Черника глазирован.г,571,2442934 484 128
8664,63741, Магний В табл. №,430,2723147 896 101
8665,61174, Кетоконазол суппоз. вагин. мг №,622,2700439 1994 142
8666,144157, Азилект таб. мг №,640,2737975 263 146
8667,145162, Шунгит активатор воды г,-1,2738173 604 -1
8668,20239, Глутаргин Алкоклин таб.г №,740,2741108 324 171
8669,35518," Минеральная вода ""Боржоми"" ,л бут N",-1,2505698 1141 -1
